,userId,movieId,rating
53751,390,356,4.0
53752,390,362,4.0
53753,390,367,3.0
53754,390,368,5.0
53755,390,377,5.0
53756,390,378,5.0
53757,390,380,4.0
53758,390,412,3.0
53759,390,419,3.0
53760,390,420,5.0
53761,390,440,5.0
53762,390,457,5.0
53763,390,460,1.0
53764,390,472,1.0
53765,390,480,5.0
53766,390,485,1.0
53767,390,491,3.0
53768,390,497,5.0
53787,391,50,4.5
53788,391,256,2.0
53789,391,260,4.5
53790,391,296,4.0
53791,391,318,4.0
53792,391,431,3.0
53823,392,110,3.0
53824,392,163,4.0
53844,393,10,4.0
53845,393,17,3.0
53846,393,21,3.0
53847,393,32,5.0
53848,393,47,5.0
53849,393,150,3.0
53850,393,185,1.0
53851,393,208,3.0
53852,393,253,3.0
53853,393,292,3.0
53854,393,296,5.0
53855,393,316,4.0
53856,393,318,4.0
53857,393,329,4.0
53858,393,339,3.0
53859,393,364,3.0
53860,393,480,4.0
53864,394,10,3.0
53865,394,17,4.0
53866,394,21,5.0
53867,394,30,4.0
53868,394,31,2.5
53869,394,34,4.0
53870,394,47,4.0
53871,394,50,5.0
53872,394,58,4.0
53873,394,62,3.0
53874,394,96,3.0
53875,394,101,5.0
53876,394,110,2.5
53877,394,111,5.0
53878,394,112,4.0
53879,394,125,5.0
53880,394,134,5.0
53881,394,141,4.0
53882,394,150,4.0
53883,394,151,4.0
53884,394,156,4.0
53885,394,159,4.0
53886,394,162,5.0
53887,394,164,5.0
53888,394,176,4.0
53889,394,194,4.0
53890,394,199,4.0
53891,394,206,4.0
53892,394,223,3.0
53893,394,233,3.0
53894,394,235,5.0
53895,394,246,5.0
53896,394,247,4.0
53897,394,249,1.0
53898,394,260,4.0
53899,394,265,4.0
53900,394,272,5.0
53901,394,281,4.0
53902,394,288,4.0
53903,394,293,3.0
53904,394,296,5.0
53905,394,300,4.0
53906,394,305,4.0
53907,394,308,4.5
53908,394,314,5.0
53909,394,318,3.0
53910,394,322,2.0
53911,394,326,3.0
53912,394,332,1.0
53913,394,337,4.5
53914,394,341,3.0
53915,394,342,3.0
53916,394,345,4.0
53917,394,348,4.5
53918,394,349,3.0
53919,394,350,3.0
53920,394,352,4.0
53921,394,353,4.0
53922,394,357,4.0
53923,394,363,5.0
53924,394,368,3.0
53925,394,369,4.0
53926,394,373,4.5
53927,394,377,4.0
53928,394,380,2.0
53929,394,390,3.5
53930,394,410,4.5
53931,394,412,3.0
53932,394,427,1.0
53933,394,429,3.0
53934,394,432,3.5
53935,394,454,3.0
53936,394,456,5.0
53937,394,457,4.0
53938,394,468,4.0
53939,394,469,1.0
53940,394,471,4.0
53941,394,474,4.0
53942,394,475,4.0
53943,394,480,2.0
53944,394,483,4.5
53945,394,497,4.0
55076,395,2,4.0
55077,395,104,3.5
55078,395,216,3.5
55079,395,260,1.0
55080,395,353,5.0
55081,395,355,4.0
55082,395,410,5.0
55199,396,3,1.0
55200,396,16,3.5
55201,396,104,2.0
55202,396,442,1.0
55219,397,3,4.0
55220,397,5,4.0
55221,397,34,5.0
55222,397,36,5.0
55223,397,44,3.0
55224,397,48,2.0
55225,397,62,5.0
55226,397,105,3.0
55227,397,150,5.0
55228,397,153,3.0
55229,397,158,4.0
55230,397,193,4.0
55231,397,231,3.0
55232,397,277,5.0
55233,397,329,5.0
55234,397,355,5.0
55235,397,362,5.0
55236,397,364,4.0
55237,397,370,5.0
55238,397,383,3.0
55239,397,421,5.0
55240,397,432,4.0
55241,397,435,5.0
55242,397,457,3.0
55243,397,480,3.0
55256,398,1,2.5
55257,398,50,4.0
55258,398,296,5.0
55259,398,318,5.0
55260,398,356,5.0
55326,399,1,5.0
55327,399,11,4.0
55328,399,21,4.0
55329,399,29,4.0
55330,399,32,4.0
55331,399,52,4.0
55332,399,110,4.0
55333,399,150,5.0
55334,399,272,4.0
55335,399,317,3.0
55336,399,318,5.0
55337,399,349,4.0
55338,399,356,5.0
55339,399,357,5.0
55340,399,367,2.0
55341,399,368,3.0
55342,399,377,4.0
55343,399,457,5.0
55344,399,480,5.0
55345,399,497,5.0
55427,400,261,4.0
55428,400,282,3.5
55429,400,296,4.0
55430,400,356,4.5
55491,401,1,5.0
55492,401,2,4.0
55493,401,3,3.0
55494,401,5,5.0
55495,401,10,5.0
55496,401,16,4.0
55497,401,19,5.0
55498,401,21,4.0
55499,401,22,4.0
55500,401,23,5.0
55501,401,32,4.0
55502,401,39,4.0
55503,401,45,4.0
55504,401,47,4.0
55505,401,50,4.0
55506,401,60,5.0
55507,401,95,5.0
55508,401,104,5.0
55509,401,110,5.0
55510,401,112,3.0
55511,401,122,4.0
55512,401,141,5.0
55513,401,145,5.0
55514,401,150,5.0
55515,401,151,5.0
55516,401,153,3.0
55517,401,158,4.0
55518,401,160,4.0
55519,401,161,5.0
55520,401,165,5.0
55521,401,168,5.0
55522,401,169,3.0
55523,401,170,5.0
55524,401,172,4.0
55525,401,173,4.0
55526,401,185,5.0
55527,401,186,5.0
55528,401,193,2.0
55529,401,196,5.0
55530,401,204,4.0
55531,401,208,4.0
55532,401,216,4.0
55533,401,218,4.0
55534,401,222,3.0
55535,401,225,4.0
55536,401,227,5.0
55537,401,230,3.0
55538,401,231,3.0
55539,401,234,1.0
55540,401,236,3.0
55541,401,248,5.0
55542,401,252,3.0
55543,401,253,3.0
55544,401,256,5.0
55545,401,257,5.0
55546,401,261,4.0
55547,401,266,4.0
55548,401,272,3.0
55549,401,273,3.0
55550,401,276,5.0
55551,401,277,3.0
55552,401,280,4.0
55553,401,282,3.0
55554,401,288,1.0
55555,401,292,5.0
55556,401,293,4.0
55557,401,296,3.0
55558,401,303,3.0
55559,401,315,5.0
55560,401,316,5.0
55561,401,317,5.0
55562,401,318,4.0
55563,401,327,3.0
55564,401,329,5.0
55565,401,333,5.0
55566,401,338,5.0
55567,401,339,5.0
55568,401,344,4.0
55569,401,349,5.0
55570,401,350,4.0
55571,401,355,4.0
55572,401,356,4.0
55573,401,361,5.0
55574,401,362,3.0
55575,401,364,5.0
55576,401,367,5.0
55577,401,368,5.0
55578,401,370,5.0
55579,401,374,4.0
55580,401,377,5.0
55581,401,380,5.0
55582,401,381,4.0
55583,401,383,4.0
55584,401,413,3.0
55585,401,419,3.0
55586,401,420,3.0
55587,401,432,5.0
55588,401,434,5.0
55589,401,435,2.0
55590,401,442,5.0
55591,401,454,5.0
55592,401,455,4.0
55593,401,457,5.0
55594,401,466,3.0
55595,401,474,5.0
55596,401,477,3.0
55597,401,480,5.0
55598,401,485,5.0
55599,401,494,5.0
55624,402,1,4.0
55625,402,10,3.0
55626,402,11,4.0
55627,402,50,4.0
55628,402,110,2.0
55629,402,150,4.0
55630,402,260,5.0
55631,402,356,3.0
55632,402,457,5.0
55633,402,480,4.0
55739,403,296,5.0
55740,403,318,5.0
55763,404,303,0.5
55764,404,306,0.5
55765,404,307,0.5
55766,404,319,3.5
55783,405,52,4.0
55784,405,252,2.0
55785,405,315,4.5
55786,405,376,2.0
55787,405,435,3.0
55804,406,32,3.0
55805,406,39,1.0
55806,406,47,3.0
55807,406,150,3.0
55808,406,158,2.0
55809,406,160,3.0
55810,406,161,3.0
55811,406,165,3.0
55812,406,170,2.0
55813,406,172,1.0
55814,406,178,2.0
55815,406,183,3.0
55816,406,196,2.0
55817,406,203,5.0
55818,406,208,3.0
55819,406,218,1.0
55820,406,224,1.0
55821,406,227,3.0
55822,406,229,2.0
55823,406,232,3.0
55824,406,235,2.0
55825,406,247,2.0
55826,406,252,2.0
55827,406,253,3.0
55828,406,256,3.0
55829,406,265,3.0
55830,406,272,3.0
55831,406,276,1.0
55832,406,282,2.0
55833,406,292,3.0
55834,406,296,3.0
55835,406,300,3.0
55836,406,315,3.0
55837,406,316,3.0
55838,406,318,4.0
55839,406,319,3.0
55840,406,329,3.0
55841,406,337,2.0
55842,406,338,3.0
55843,406,339,3.0
55844,406,341,5.0
55845,406,345,5.0
55846,406,348,1.0
55847,406,353,2.0
55848,406,356,3.0
55849,406,357,3.0
55850,406,360,1.0
55851,406,361,4.0
55852,406,365,4.0
55853,406,367,1.0
55854,406,371,1.0
55855,406,376,1.0
55856,406,380,4.0
55857,406,410,2.0
55858,406,422,1.0
55859,406,432,1.0
55860,406,434,4.0
55861,406,435,3.0
55862,406,442,3.0
55863,406,450,1.0
55864,406,452,3.0
55865,406,466,2.0
55866,406,469,1.0
55867,406,471,1.0
55868,406,474,2.0
55869,406,475,3.0
55870,406,480,3.0
55871,406,485,3.0
55872,406,490,2.0
55873,406,491,3.0
55874,406,497,4.0
55899,407,62,4.0
55900,407,105,4.5
55901,407,111,4.5
55902,407,161,4.0
55903,407,208,2.0
55904,407,318,4.5
55905,407,356,4.5
55906,407,357,4.5
55907,407,376,4.5
55908,407,432,4.0
55909,407,457,4.0
56005,408,147,3.5
56006,408,207,4.0
56007,408,381,3.5
56026,409,1,5.0
56027,409,2,4.0
56028,409,3,2.5
56029,409,19,3.0
56030,409,34,4.0
56031,409,48,4.5
56032,409,62,4.0
56033,409,104,3.5
56034,409,110,4.5
56035,409,150,5.0
56036,409,151,4.0
56037,409,153,2.0
56038,409,158,3.5
56039,409,161,3.0
56040,409,163,3.5
56041,409,231,3.5
56042,409,260,4.0
56043,409,317,3.5
56044,409,318,5.0
56045,409,333,3.5
56046,409,344,3.5
56047,409,349,4.0
56048,409,356,5.0
56049,409,364,5.0
56050,409,367,3.0
56051,409,368,4.0
56052,409,370,2.5
56053,409,377,4.0
56054,409,440,4.5
56055,409,457,5.0
56056,409,480,4.0
56301,410,50,4.5
56302,410,318,4.0
56329,411,193,2.0
56330,411,260,5.0
56635,412,29,3.0
56636,412,32,4.5
56637,412,47,3.0
56638,412,70,3.5
56639,412,110,3.0
56640,412,170,3.0
56641,412,172,2.5
56642,412,185,2.5
56643,412,260,3.0
56644,412,288,3.0
56645,412,293,3.0
56646,412,296,4.0
56647,412,316,3.0
56648,412,345,3.5
56649,412,353,3.0
56650,412,356,3.0
56651,412,466,3.0
56807,413,1,4.5
56808,413,11,2.5
56809,413,17,4.5
56810,413,18,2.5
56811,413,28,4.0
56812,413,29,4.5
56813,413,32,4.0
56814,413,34,3.0
56815,413,39,4.0
56816,413,41,3.0
56817,413,45,4.0
56818,413,47,3.5
56819,413,50,4.5
56820,413,58,4.0
56821,413,82,3.0
56822,413,101,3.5
56823,413,110,4.0
56824,413,111,5.0
56825,413,112,4.5
56826,413,117,2.0
56827,413,123,5.0
56828,413,141,3.0
56829,413,150,4.0
56830,413,162,4.0
56831,413,163,3.5
56832,413,180,2.0
56833,413,185,2.0
56834,413,186,3.5
56835,413,199,5.0
56836,413,208,1.0
56837,413,214,4.5
56838,413,215,3.0
56839,413,231,0.5
56840,413,232,4.5
56841,413,235,4.5
56842,413,236,3.0
56843,413,247,4.5
56844,413,260,5.0
56845,413,292,2.5
56846,413,293,4.5
56847,413,296,5.0
56848,413,316,1.5
56849,413,318,5.0
56850,413,319,2.0
56851,413,326,4.0
56852,413,327,3.5
56853,413,329,2.0
56854,413,337,2.0
56855,413,339,2.5
56856,413,344,0.5
56857,413,350,3.0
56858,413,353,3.0
56859,413,363,4.0
56860,413,368,3.5
56861,413,370,0.5
56862,413,372,2.5
56863,413,377,3.5
56864,413,380,2.5
56865,413,417,4.5
56866,413,434,2.5
56867,413,435,0.5
56868,413,441,2.0
56869,413,446,3.5
56870,413,454,3.0
56871,413,457,2.5
56872,413,474,2.5
56873,413,475,3.5
56874,413,480,3.0
56875,413,482,3.5
56876,413,497,4.0
57515,414,10,2.0
57516,414,11,4.0
57517,414,21,4.0
57518,414,25,5.0
57519,414,32,4.0
57520,414,34,4.0
57521,414,36,4.0
57522,414,39,3.0
57523,414,48,3.0
57524,414,62,5.0
57525,414,110,4.0
57526,414,150,5.0
57527,414,153,3.0
57528,414,161,3.0
57529,414,186,3.0
57530,414,208,1.0
57531,414,223,4.0
57532,414,224,3.0
57533,414,235,4.0
57534,414,246,4.0
57535,414,265,4.0
57536,414,296,4.0
57537,414,300,5.0
57538,414,318,4.0
57539,414,329,3.0
57540,414,344,2.0
57541,414,348,4.0
57542,414,349,3.0
57543,414,350,3.0
57544,414,355,3.0
57545,414,356,5.0
57546,414,357,4.0
57547,414,364,5.0
57548,414,368,2.0
57549,414,370,3.0
57550,414,377,5.0
57551,414,380,4.0
57552,414,410,2.0
57553,414,434,3.0
57554,414,435,2.0
57555,414,440,4.0
57556,414,454,3.0
57557,414,457,4.0
57558,414,474,3.0
57559,414,480,4.0
57580,415,18,4.0
57581,415,32,3.5
57582,415,47,4.0
57583,415,50,3.0
57584,415,69,4.0
57585,415,104,3.5
57586,415,105,4.0
57587,415,110,4.5
57588,415,141,4.5
57589,415,150,3.5
57590,415,157,3.0
57591,415,180,4.0
57592,415,185,2.0
57593,415,216,3.0
57594,415,231,4.0
57595,415,260,3.0
57596,415,282,5.0
57597,415,293,3.0
57598,415,296,5.0
57599,415,318,5.0
57600,415,333,3.0
57601,415,344,3.0
57602,415,356,5.0
57603,415,357,4.0
57604,415,358,4.0
57605,415,364,4.0
57606,415,367,3.0
57607,415,370,4.5
57608,415,377,3.0
57609,415,380,2.0
57610,415,413,2.0
57611,415,471,4.0
57612,415,480,4.0
57910,416,7,4.0
57911,416,11,5.0
57912,416,16,5.0
57913,416,17,5.0
57914,416,21,5.0
57915,416,39,4.0
57916,416,47,3.0
57917,416,50,5.0
57918,416,70,2.0
57919,416,79,3.0
57920,416,110,4.0
57921,416,151,4.0
57922,416,161,3.0
57923,416,230,5.0
57924,416,260,5.0
57925,416,288,1.0
57926,416,293,5.0
57927,416,342,3.0
57928,416,349,4.0
57929,416,350,4.0
57930,416,351,3.0
57931,416,356,5.0
57932,416,357,5.0
57933,416,377,3.0
57934,416,380,3.0
57935,416,415,4.0
57936,416,457,5.0
57937,416,480,4.0
57938,416,481,2.0
57939,416,494,1.0
57940,416,497,5.0
58008,417,4,4.0
58009,417,7,3.0
58010,417,11,3.0
58011,417,17,4.0
58012,417,24,4.0
58013,417,31,2.0
58014,417,34,4.0
58015,417,39,1.0
58016,417,42,2.0
58017,417,46,3.0
58018,417,48,3.0
58019,417,57,2.0
58020,417,64,1.0
58021,417,73,4.0
58022,417,74,3.0
58023,417,79,2.0
58024,417,82,2.0
58025,417,105,4.0
58026,417,110,4.0
58027,417,140,3.0
58028,417,161,3.0
58029,417,163,1.0
58030,417,168,2.0
58031,417,179,1.0
58032,417,195,2.0
58033,417,207,1.0
58034,417,209,1.0
58035,417,217,1.0
58036,417,219,2.0
58037,417,222,3.0
58038,417,224,3.0
58039,417,230,5.0
58040,417,236,2.0
58041,417,237,2.0
58042,417,249,2.0
58043,417,252,3.0
58044,417,253,4.0
58045,417,258,2.0
58046,417,261,3.0
58047,417,265,4.0
58048,417,266,4.0
58049,417,270,2.0
58050,417,271,3.0
58051,417,272,3.0
58052,417,277,3.0
58053,417,279,2.0
58054,417,281,3.0
58055,417,289,2.0
58056,417,296,3.0
58057,417,299,3.0
58058,417,300,3.0
58059,417,318,5.0
58060,417,337,4.0
58061,417,339,3.0
58062,417,340,3.0
58063,417,342,1.0
58064,417,350,3.0
58065,417,351,1.0
58066,417,356,3.0
58067,417,357,2.0
58068,417,361,2.0
58069,417,365,3.0
58070,417,378,3.0
58071,417,389,4.0
58072,417,391,2.0
58073,417,412,4.0
58074,417,418,2.0
58075,417,425,2.0
58076,417,436,3.0
58077,417,440,2.0
58078,417,446,5.0
58079,417,448,3.0
58080,417,454,3.0
58081,417,455,2.0
58082,417,468,2.0
58083,417,469,4.0
58084,417,498,1.0
58085,417,499,2.0
58386,418,32,5.0
58387,418,185,3.0
58388,418,198,5.0
58389,418,316,4.0
58390,418,329,4.0
58391,418,379,4.0
58392,418,480,4.0
58446,419,1,4.0
58447,419,69,5.0
58448,419,104,5.0
58449,419,150,4.0
58450,419,175,5.0
58451,419,216,5.0
58452,419,223,4.5
58453,419,356,4.5
58454,419,441,5.0
58455,419,480,3.5
58538,420,168,3.5
58539,420,172,1.5
58540,420,173,1.0
58541,420,315,4.0
58558,421,2,2.5
58559,421,5,2.5
58560,421,10,3.0
58561,421,11,4.5
58562,421,16,3.0
58563,421,19,2.0
58564,421,21,3.5
58565,421,31,3.0
58566,421,32,3.5
58567,421,34,2.5
58568,421,39,2.5
58569,421,44,2.5
58570,421,47,3.5
58571,421,50,4.5
58572,421,69,1.0
58573,421,70,4.0
58574,421,95,3.5
58575,421,104,3.0
58576,421,110,3.5
58577,421,141,3.0
58578,421,145,4.5
58579,421,150,4.0
58580,421,151,1.5
58581,421,153,2.5
58582,421,160,3.0
58583,421,161,5.0
58584,421,163,3.5
58585,421,165,4.5
58586,421,168,3.5
58587,421,173,2.0
58588,421,175,2.0
58589,421,185,2.5
58590,421,186,3.5
58591,421,196,2.5
58592,421,208,4.0
58593,421,224,4.0
58594,421,231,2.5
58595,421,247,2.0
58596,421,252,3.5
58597,421,253,4.5
58598,421,256,1.0
58599,421,260,4.0
58600,421,266,3.5
58601,421,288,2.5
58602,421,290,2.5
58603,421,292,4.0
58604,421,293,3.5
58605,421,296,3.5
58606,421,300,2.0
58607,421,303,2.5
58608,421,316,5.0
58609,421,317,3.5
58610,421,318,5.0
58611,421,337,3.0
58612,421,342,2.0
58613,421,344,2.0
58614,421,349,3.5
58615,421,350,2.5
58616,421,356,3.0
58617,421,367,2.0
58618,421,368,3.5
58619,421,377,3.0
58620,421,378,2.5
58621,421,380,2.5
58622,421,410,2.0
58623,421,431,2.5
58624,421,434,2.0
58625,421,440,3.5
58626,421,442,3.0
58627,421,454,4.0
58628,421,457,3.5
58629,421,466,3.5
58630,421,468,3.5
58631,421,474,3.0
58632,421,475,2.5
58633,421,480,3.5
58634,421,485,2.5
58635,421,494,3.0
59023,422,1,3.0
59024,422,10,3.0
59025,422,48,2.0
59026,422,65,4.0
59027,422,95,4.0
59028,422,110,5.0
59029,422,153,2.0
59030,422,160,3.0
59031,422,165,2.5
59032,422,170,3.5
59033,422,172,5.0
59034,422,173,4.0
59035,422,208,4.5
59036,422,253,2.5
59037,422,260,3.0
59038,422,296,2.0
59039,422,303,1.0
59040,422,316,5.0
59041,422,318,4.5
59042,422,327,1.5
59043,422,329,3.0
59044,422,344,2.5
59045,422,353,4.0
59046,422,356,4.5
59047,422,364,5.0
59048,422,367,1.0
59049,422,377,3.5
59050,422,379,1.5
59051,422,380,4.0
59052,422,405,3.0
59053,422,426,1.0
59054,422,432,0.5
59055,422,434,3.0
59056,422,435,3.5
59057,422,442,5.0
59058,422,480,5.0
59059,422,494,3.5
59606,423,50,5.0
59607,423,70,3.0
59608,423,94,5.0
59609,423,110,4.0
59610,423,260,5.0
59611,423,296,4.0
59612,423,431,5.0
59613,423,493,4.0
59657,424,3,2.5
59658,424,6,3.0
59659,424,7,4.5
59660,424,8,1.5
59661,424,10,4.5
59662,424,11,3.5
59663,424,17,3.5
59664,424,24,1.5
59665,424,32,4.0
59666,424,34,4.0
59667,424,39,4.0
59668,424,45,4.0
59669,424,48,2.0
59670,424,49,3.5
59671,424,64,3.0
59672,424,65,2.0
59673,424,66,1.0
59674,424,74,3.0
59675,424,81,1.5
59676,424,85,2.0
59677,424,86,2.5
59678,424,89,3.0
59679,424,95,2.5
59680,424,105,3.0
59681,424,110,4.5
59682,424,112,3.5
59683,424,118,3.0
59684,424,122,2.5
59685,424,132,2.0
59686,424,145,4.5
59687,424,147,2.0
59688,424,151,3.0
59689,424,161,3.0
59690,424,163,2.5
59691,424,165,3.5
59692,424,168,2.0
59693,424,172,3.5
59694,424,173,2.0
59695,424,179,2.5
59696,424,180,2.5
59697,424,183,2.0
59698,424,185,3.5
59699,424,190,2.5
59700,424,195,3.0
59701,424,196,3.5
59702,424,198,2.5
59703,424,207,2.0
59704,424,209,1.5
59705,424,222,3.0
59706,424,223,4.5
59707,424,224,2.5
59708,424,234,3.0
59709,424,239,1.5
59710,424,247,3.0
59711,424,252,2.5
59712,424,253,2.0
59713,424,256,1.5
59714,424,258,2.0
59715,424,260,3.5
59716,424,261,2.0
59717,424,266,2.5
59718,424,276,2.0
59719,424,282,1.5
59720,424,289,3.5
59721,424,290,2.5
59722,424,292,3.0
59723,424,293,4.5
59724,424,303,2.0
59725,424,316,4.0
59726,424,318,4.5
59727,424,327,2.5
59728,424,329,3.5
59729,424,332,2.5
59730,424,338,2.0
59731,424,339,4.0
59732,424,342,4.5
59733,424,344,2.0
59734,424,349,3.5
59735,424,353,4.5
59736,424,356,3.0
59737,424,357,4.0
59738,424,362,3.5
59739,424,368,3.0
59740,424,377,4.5
59741,424,379,2.0
59742,424,380,3.5
59743,424,381,2.5
59744,424,382,2.5
59745,424,405,2.5
59746,424,407,2.0
59747,424,413,2.0
59748,424,419,1.0
59749,424,426,3.0
59750,424,427,1.0
59751,424,435,1.0
59752,424,440,2.5
59753,424,441,1.5
59754,424,442,4.5
59755,424,444,2.0
59756,424,447,3.5
59757,424,451,2.0
59758,424,471,3.5
59759,424,480,4.0
59760,424,491,2.0
60575,425,1,5.0
60576,425,2,3.0
60577,425,32,4.0
60578,425,34,4.0
60579,425,39,4.0
60580,425,50,4.0
60581,425,111,5.0
60582,425,141,4.0
60583,425,150,4.5
60584,425,215,4.5
60585,425,235,4.5
60586,425,260,5.0
60587,425,277,2.5
60588,425,296,5.0
60589,425,306,5.0
60590,425,307,4.5
60591,425,308,3.5
60592,425,318,5.0
60960,426,34,3.0
60961,426,73,5.0
60962,426,111,5.0
60963,426,296,5.0
60964,426,318,4.0
61002,427,1,4.0
61003,427,2,0.5
61004,427,3,3.5
61005,427,5,2.0
61006,427,6,5.0
61007,427,7,2.5
61008,427,10,2.0
61009,427,11,2.0
61010,427,16,5.0
61011,427,17,4.5
61012,427,19,0.5
61013,427,21,4.0
61014,427,25,5.0
61015,427,29,3.0
61016,427,32,4.5
61017,427,34,3.0
61018,427,36,3.0
61019,427,39,3.0
61020,427,47,5.0
61021,427,48,2.0
61022,427,50,4.0
61023,427,62,3.0
61024,427,95,2.0
61025,427,104,2.5
61026,427,110,2.0
61027,427,111,5.0
61028,427,141,2.0
61029,427,150,1.5
61030,427,151,3.0
61031,427,153,0.5
61032,427,160,0.5
61033,427,161,2.0
61034,427,163,1.0
61035,427,165,3.0
61036,427,173,2.5
61037,427,185,0.5
61038,427,208,3.0
61039,427,223,4.0
61040,427,225,3.0
61041,427,230,4.0
61042,427,231,2.5
61043,427,235,4.0
61044,427,247,5.0
61045,427,253,4.0
61046,427,260,0.5
61047,427,266,3.0
61048,427,288,3.0
61049,427,292,2.0
61050,427,293,5.0
61051,427,296,4.0
61052,427,300,4.0
61053,427,316,3.0
61054,427,318,4.0
61055,427,337,3.0
61056,427,339,1.0
61057,427,344,2.5
61058,427,349,2.0
61059,427,350,3.0
61060,427,353,2.5
61061,427,356,1.5
61062,427,357,4.0
61063,427,364,2.0
61064,427,367,2.5
61065,427,368,1.0
61066,427,370,2.0
61067,427,372,3.5
61068,427,377,3.0
61069,427,380,2.5
61070,427,410,1.0
61071,427,420,2.0
61072,427,431,3.5
61073,427,432,3.0
61074,427,434,3.0
61075,427,435,3.5
61076,427,440,3.0
61077,427,442,2.5
61078,427,454,3.5
61079,427,457,2.5
61080,427,466,0.5
61081,427,474,2.5
61082,427,480,2.0
61083,427,494,1.0
61084,427,497,4.5
61300,428,32,1.0
61301,428,58,4.0
61302,428,218,1.0
61303,428,234,1.0
61304,428,356,5.0
61305,428,422,1.0
61306,428,480,1.0
61330,429,42,4.0
61331,429,52,5.0
61332,429,82,5.0
61333,429,94,4.0
61334,429,252,3.5
61335,429,342,4.0
61336,429,471,4.5
61337,429,492,4.0
61404,430,1,2.5
61405,430,5,3.0
61406,430,10,3.0
61407,430,17,4.0
61408,430,19,3.0
61409,430,34,1.5
61410,430,47,3.5
61411,430,70,4.5
61412,430,110,3.0
61413,430,111,3.0
61414,430,150,2.5
61415,430,151,3.5
61416,430,153,3.0
61417,430,165,4.0
61418,430,170,5.0
61419,430,172,5.0
61420,430,173,4.0
61421,430,231,4.0
61422,430,256,0.5
61423,430,260,4.5
61424,430,288,3.0
61425,430,293,4.5
61426,430,296,4.5
61427,430,329,4.0
61428,430,337,3.5
61429,430,344,3.0
61430,430,353,4.5
61431,430,355,2.0
61432,430,356,4.0
61433,430,357,3.0
61434,430,364,2.0
61435,430,367,1.5
61436,430,370,3.0
61437,430,377,2.5
61438,430,410,3.0
61439,430,420,4.0
61440,430,434,2.0
61441,430,442,4.5
61442,430,455,1.5
61443,430,466,4.0
61444,430,480,3.5
61445,430,485,3.5
61821,431,36,4.0
61822,431,44,0.5
61823,431,50,5.0
61824,431,110,3.5
61825,431,150,3.5
61826,431,158,2.5
61827,431,175,3.0
61828,431,196,2.0
61829,431,260,2.5
61830,431,293,4.0
61831,431,318,5.0
61832,431,356,5.0
61833,431,480,3.5
61834,431,485,2.5
61900,432,1,4.5
61901,432,110,5.0
61902,432,260,3.0
61903,432,296,4.0
61904,432,356,5.0
61905,432,480,5.0
61930,433,21,3.0
61931,433,22,5.0
61932,433,34,5.0
61933,433,47,1.0
61934,433,50,5.0
61935,433,110,5.0
61936,433,132,4.0
61937,433,150,3.0
61938,433,153,3.0
61939,433,160,4.0
61940,433,161,4.0
61941,433,163,3.0
61942,433,172,4.0
61943,433,185,3.0
61944,433,208,3.0
61945,433,225,3.0
61946,433,230,5.0
61947,433,231,3.0
61948,433,253,3.0
61949,433,266,5.0
61950,433,273,3.0
61951,433,288,1.0
61952,433,292,5.0
61953,433,296,5.0
61954,433,300,4.0
61955,433,317,5.0
61956,433,318,5.0
61957,433,339,5.0
61958,433,344,4.0
61959,433,349,5.0
61960,433,350,5.0
61961,433,356,5.0
61962,433,364,5.0
61963,433,376,5.0
61964,433,380,5.0
61965,433,454,5.0
61966,433,457,5.0
61993,435,2,3.0
61994,435,3,3.0
61995,435,5,3.0
61996,435,6,3.0
61997,435,7,3.0
61998,435,10,3.0
61999,435,11,4.0
62000,435,15,3.0
62001,435,16,3.0
62002,435,20,3.0
62003,435,21,3.0
62004,435,22,2.0
62005,435,24,4.0
62006,435,32,3.0
62007,435,39,4.0
62008,435,44,3.0
62009,435,45,3.0
62010,435,47,3.0
62011,435,62,5.0
62012,435,76,2.0
62013,435,95,3.0
62014,435,100,3.0
62015,435,105,3.0
62016,435,110,4.0
62017,435,132,2.0
62018,435,141,3.0
62019,435,150,4.0
62020,435,151,3.0
62021,435,153,3.0
62022,435,158,3.0
62023,435,160,2.0
62024,435,161,4.0
62025,435,165,3.0
62026,435,168,2.0
62027,435,172,1.0
62028,435,185,3.0
62029,435,186,3.0
62030,435,193,3.0
62031,435,195,3.0
62032,435,196,3.0
62033,435,198,4.0
62034,435,203,3.0
62035,435,207,3.0
62036,435,208,3.0
62037,435,218,4.0
62038,435,222,3.0
62039,435,224,3.0
62040,435,225,4.0
62041,435,227,2.0
62042,435,234,3.0
62043,435,235,3.0
62044,435,236,3.0
62045,435,237,3.0
62046,435,252,3.0
62047,435,253,3.0
62048,435,256,3.0
62049,435,266,4.0
62050,435,273,3.0
62051,435,276,3.0
62052,435,282,4.0
62053,435,288,3.0
62054,435,292,4.0
62055,435,296,3.0
62056,435,300,3.0
62057,435,315,2.0
62058,435,316,3.0
62059,435,317,4.0
62060,435,318,4.0
62061,435,328,2.0
62062,435,329,3.0
62063,435,337,4.0
62064,435,338,3.0
62065,435,339,4.0
62066,435,340,3.0
62067,435,349,4.0
62068,435,350,4.0
62069,435,353,3.0
62070,435,355,2.0
62071,435,356,5.0
62072,435,357,3.0
62073,435,365,2.0
62074,435,367,3.0
62075,435,368,3.0
62076,435,377,4.0
62077,435,380,4.0
62078,435,381,3.0
62079,435,410,3.0
62080,435,412,3.0
62081,435,413,3.0
